model,source,output,fkgl,sari,bertscore_f1
dpo_llama,"Bonham Carter made her film debut in the K. M. Peyton film, A Pattern of Roses, before appearing in her first leading role in Lady Jane.",Bon. She made her film. It was in the K. M. Peyton film. A Pattern of Roses. She was in it. Then she made her first film. It was in Lady Jane. She played the lead. This was her first time.,-0.6400304878048768,46.93576058508218,0.925694465637207
dpo_llama,Drammen is also the main harbor for car and fruit import in Norway.,"""Dramme. This is the main. For car and fruit, it is the port. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-1.254999999999999,35.16857377937505,0.7627864480018616
dpo_llama,"The Administrators of the Northern Territory and Norfolk Island are, by contrast, appointed by the Governor-General.",The. of the. This was. by the. Governor. The. were. of the. and. the. were. by the. Governor. The. and. the. are. by the. Governor. The. of the. this. was. by the. Governor. The. of the. this. was. by the. Governor. The. of the. this. were. by the. Governor. The. of the. this. and. the. of the. were. by the. Governor. The. of the. this. was. by the. Governor. The. of the. this.,27.26630136986302,21.371313968798127,0.80418860912323
dpo_llama,"Freetown is home to Fourah Bay College, the oldest university in West Africa, founded in 1827.","""Freetown is home to. This is the name of the college. The first to be in West Africa. "" "" was in 1827. "" The name of the college is Fourah Bay. "" 

I made some changes to make it easier to read. I took out some words that were not. "" "" and I. "" was. "" to make the. ""s. "" in the. ""t. "" and. "" "" in. "" the. "" to. "" in. This was. the. "" way. to. "" do it. I tried to. "" to. "" the.",0.6923423423423429,35.03879377060872,0.8485024571418762
dpo_llama,"Sportswear (or Active attire) is clothing, including footwear, worn for sport or exercise.","""Sport. This is what it means. Sportswear is. "" and "" for. it. is. worn. for. sport. or. "" and "" for. exercise. it. is. worn. for. that. too. "" I took out the words that did not. help. to. say. the. same. thing. This. is. the. same. thing. that. and. for. are. words. that. can. be. used. in. many. ways. But. in. this. case. we. will. use. them. to. say. that.",9.9794776119403,32.1962739255025,0.830821692943573
dpo_llama,Furthermore it is the episcopal see of the Diocese of Växjö.,It is the. see of the. Di. of V. She. The. Di. of V. is the. She. of the. Ep. see. of the Di. of V. This one. is the. Ep. see. of the Di. of V. and it. is the. She. of the. Di. of V. So. the. Di. of V. is. the. Ep. see. of the. She. of the. Di. of V. and that. is. the. She. of the. Di. of V. in the. world. This one,3.9125000000000014,29.7537062372694,0.7953476905822754
dpo_llama,"Background DES uses a 56 - bit key, meaning that there are 256 possible keys under which a message can be encrypted.",""". 56. It uses a key. ""  ""  bit. ""  ""  key. ""  ""  There are 256. ""  ""  keys. ""  ""  that can be used. ""  ""  a message. ""  ""  can be. ""  ""  encrypted. ""  The.  ""  56. ""  ""  bit.  ""  ""  key.  ""  ""  that. ""  ""  is.  ""  used.  ""  ""  to.  ""  ""  encrypt.  ""  a. """,2.076666666666668,28.253916216110913,0.7906478643417358
dpo_llama,"Honduras (,) is a republic in Central America.","""Hondus. is a. "" He said. "" in. "" and. "" in. "" Central. "" is. "" a. "" republic. "" This. is. "" in. "" Central. "" America. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,8.39294117647059,36.151571739807025,0.7474849820137024
dpo_llama,Two tubes of amphetamines and a further empty tube were found in the rear pocket of his racing jersey.,Two. of. am. and. a. The. of. his. jer. sy. He. was. found. in. the. rear. of. it. And. a. f. u. r. t. h. e. r. of. it. was. e. m. p. t. y. and. a. f. u. l. t. o. of. it. was. e. m. p. t. y. a. g. a. i. n. t. h. e. r. p. o. c. k. e.,21.170000000000005,23.032282804768144,0.796842634677887
dpo_llama,The Arkansas River is a major tributary of the Mississippi River.,The. The. The. This is a. The River. The. The. The. This is a. The River. The. The. The. This is a. The River. The. The. The. This is a. The River. The. The. The. The. This is a. The River. The. The. The. The. The. This is a. The. The. The. The River. The. The. The. This is a. The. The. The. The. The. The. The. This is a. The. The. The. The. The.,0.8102499999999999,23.667434852145767,0.808650016784668
dpo_llama,Metarterioles provide direct communication between arterioles and venules and are important in bypassing the bloodflow through the capillaries.,""". Met. and. that. The. met. and. that. can. talk to. the. arter. and. the. ven. and. the. cap. "" This is not a good sentence to read. It has too many words and. it. and. that. are. words. that. can. be. left. out. Let us try to make it a good sentence to read. We can take out the. and. that. and. the. words. that. can. be. left. out. So the. met. and. can. talk to. the. arter.",4.483733766233765,19.68393349501729,0.8122171759605408
dpo_llama,"Eventually, this also expanded the realm of ""Just Say No"" to violence, premarital sex, and any other ""vices"" that young people might try.","""This. It was. The ""Just Say No"". It said no to all of that. "" "" said no to. It said no to. "" "" said no to. "" "" said no to. "" and "" any. "" that. young. people. might. try. "" "" and. "" "" that. the. "" "" "" said. no. "" to. "" "" "" to. "" "" to. "" "" "" "" to. "" "" "" "" "" "" that. "" "" "" "" that. "" "" "" "" that. "" "" "" "" that. "" "" "" "" that. """,-0.178333333333331,35.245717645739866,0.8045946359634399
dpo_llama,"Annaser Benghazi is a Libyan football club based in Benghazi, Libya.",""". Annaser. This is a club. "" and ""Bengal. This is where it is. "" and ""Lib. This is the country. "" and ""y. This is the year. "" So the club is in. Libya. "" and "". This is the city. "" and ""Bengal. This is where it is. "" So the club is in. Benghazi. "" and "".

I will add the names and dates to the club.  I will make it a. team.  I Annaser.  I will add the names.  I will make it a. I.",0.4091025641025645,26.333781416973267,0.8109183311462402
dpo_llama,Year-Round School is the scheduling of educational institutions so that students take class throughout the entire calendar year.,"""The. Year. Round. School. This is the way that. students take class. "" ""The. Year. Round. School. This is. the way. that. students. take. class. "" This is the way that. students take class. "" ""The. Year. Round. School. This is. the way. that. "" This is. the way. that. students. take. class. ""  The. Year. Round. School. This is. the way. that. students. take. class. "" This is. the way. that. students. take. class. """,3.9635869565217376,35.58637735361184,0.8110793828964233
dpo_llama,"It is the established convention of the scientific community to define the vitreous electrification as positive, and the resinous electrification as negative.",It is the way of the. The. That the. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The.,22.340000000000007,20.805678222624845,0.7998011708259583
dpo_llama,Power transmission is the movement of energy from its place of generation to a location where it is applied to performing useful work.,"""The. Power. It is the move of. Energy from its place. To a place where it is used. "" ""It is the move of. Energy from where it is made. To a place where it is used. "" ""The. Power. It is. The move of. "" "" Energy. from where it is made. To a place. Where it is used. ""These are the two. ""Simpl. ed. v. r. s. ""The. Power. it is. the. move. of. "" "" Energy. from. where. it. is. made. To. a",0.8163636363636364,36.43701142924126,0.8381298184394836
dpo_llama,Before the 2002 election FC Bayern General Manager Uli Hoeneß expressed his support for Stoiber and the CSU.,"""The 2002. This was the year. FC Bayern. "" The 2002. was the year that the team played. The team played for Stoiber and the CSU. FC Bayern. was the team that played. The manager was Uli Hoeneß. The GM. This was the title of the team. The year was 2002. "" The team played for Stoiber and the CSU. This was the year. "" The 2002. was the year that the team. "" The manager was Uli Hoeneß. "" The GM. "" This was the title of the team.",0.6257142857142846,39.95631021132186,0.8500497341156006
dpo_llama,Males can weigh more than 20 kg and attain a head-body length of 90 cm.,"""Males can. They can. "" and "" can"" be 20 kg. and 90 cm. "" was the head-body length. This is the way. That. "" is not the way. I think you can. Read it. "" was 90 cm. and 20 kg. is the head-body length. I think. "" can"" be 90 cm. and 20 kg. is the way. "" was 20 kg. and 90 cm. is the head-body length. I. think. you. can. read. it. "" is the way. I. think. it.",-1.4898749999999978,31.563476323235644,0.8431961536407471
dpo_llama,"A. I. Artificial Intelligence One Kubrick project was eventually completed by another director, Steven Spielberg.","I. This. A. I. The. ""Kubrick"" was a name. One of his. This one. was. done. by. a. ""Steven"" was. the. name. of. the. new. dir. that. did. it. The. project. was. done. by. Steven. in. 1979. This. was. the. last. of. his. films. That. is. all. I. hope. this. is. help. I. am. a. student. of. the. film. that. you. see. Here. is",9.611875000000001,32.60259889324563,0.8295971155166626
dpo_llama,"Between rounds there is a one minute pause, during which competitors change their gear.",There. 1. This was. 2. A one. 3. minute. 4. it. 5. pause. 6. There. 7.. 8.. 9.  change. 10. their. 11. gear. The. 12.. 13.  of. 14.. 15. competitors. This. 16. was. 17. a. 18. and. 19. 1.  to. 2.  which. 3.  they. 4.  change. 5.  their,15.91333333333333,31.355956732197637,0.8062518239021301
dpo_llama,This work was accomplished through the efforts of Martin Evans and Oliver Smithies working on the knockout mice.,This work was done. It was done by Martin and Oliver. They worked on the knock out mice.,0.5166666666666693,32.44786125321937,0.92348313331604
dpo_llama,"With little warning, a second earthquake of magnitude 5.1 May 18 triggered a massive collapse of the north face of the mountain.",With. It was a small. The earth. It gave a shake. The mountain. It fell. The north face. It was all. The earth. It gave a shake. The mountain. It fell. The north face. It was all. The ground. It was all. The mountain. It fell. The north face. It was all. This is the start of a big. This is the start of a big. May 18. That is the day. The earth. It gave a shake. The mountain. It fell. The north face. It was all. The ground. It was all. The mountain,-0.9895356037151704,31.878594328925153,0.8263469934463501
dpo_llama,It is a commonly stolen street sign.,It was a sign. It was on the street. It was a sign that was taken.,-0.9724999999999984,38.17663213168392,0.9055917859077454
dpo_llama,"The Association pour la taxation des transactions financières pour l'aide aux citoyens (Association for the Taxation of Financial Transactions for the Aid of Citizens, ATTAC) is an activist organization for the establishment of a tax on foreign exchange transactions.",The. This is the name of a group. The group is called for the tax of. The tax is on. The group. The tax is for the. The aid of. The citoyens. (This is a short way to say. The group. The tax. The for. The of. The) The group is. The tax. The for. The aid. The of. The citoyens. (This is the group. The tax. The for. The of. The aid. The) The group. This. is. the. (This is the. The group. The. The tax.,-0.39699999999999847,25.310453094060613,0.8012385368347168
dpo_llama,Cash is another commodity that may be packaged together with contracts and / or draft picks to complete a trade.,"""Cash is. It can be with. Contracts and / or. "" - the 3. "" to. a. trade. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-0.2171428571428553,32.91583175594492,0.7537704110145569
dpo_llama,"They are a type of reporter gene used in laboratory microbiology, molecular biology, and genetic engineering to indicate the success of a transfection or other procedure meant to introduce foreign DNA into a cell.","They are a type of. This was used in. Laboratory and. to show the. success of a test. This was used to. introduce. foreign. DNA into a cell. ""Trans"" is short for. ""To move"" in this case. This is a type of. ""Trans"" is short for ""To move"" in science. This. is a gene. A gene is a. piece of. the code. that. tells. a cell. what. to do. This. is a. code. that. a. cell. can. use. to. make. things. This. is a.",0.48523809523809547,28.277342570229543,0.8312873244285583
dpo_llama,"Sthenurine forelimbs were long with two extra-long fingers and claws compared with the relatively small, stiff arms of modern macropods.","""Sthen. was. long. He had two. long. fingers and claws. "" "" was. of the. same. as. the. arms. of. the. macropods. "" "" of. the. modern. time. "" "" and. the. arms. of. the. macropods. "" were. stiff. and. small. "" "" He. had. two. long. fingers. and. claws. that. were. more. like. the. claws. of. a. bird. "" "" of. the. same. kind. "" "" that. were. found.",8.360087719298246,29.364779882973007,0.835967481136322
dpo_llama,This resulted in a vest with vertical stripes of white and navy-blue color.,This. It had a vest with. The stripes were white and navy. The color of the vest was blue.,-0.07789473684210435,43.2463260034768,0.926360011100769
dpo_llama,Later Wales withdrew his support and asked for Essjay's resignation from his positions with Wikipedia and Wikia.,"""Wales. He took his. The next day. "" and "" he said. "" he asked for. "" Essjay to go. "" he said. "" and he took. "" his. "" positions with. "" "" Wikipedia and Wikia. "" he said. "" "" and he asked. "" for his. "" to go. "" "" "" The end. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-0.6953947368421041,40.21191026869411,0.7721904516220093
dpo_llama,The Odyssey is an ancient Greek epic poem attributed to Homer.,The. The is an. The. The. This is the. The. This is the. The. The. This is a poem. It is. It is. This is said to be. of Homer. It is. It is. This is. The. This is. of. The. This is. a. Greek. This is. an. epic. poem. It is. It is. This is. said. to be. of. The. This is. a. long. time. ago. It is. It. It. This is. the. The. This is. the. This is,3.1875000000000036,34.828739134542715,0.8120154142379761
dpo_llama,"In early 2003, she released her fourth album titled, ""To Be Continued..."" which was also met with commercial success.","in 2003. she went and. she made her fourth. ""To Be Continued..."" was. this was met with. and was with. she. the. and. it. was. a. good. ""To Be Continued..."" was met with. and. it. was. a. good. this. was. the. year. 2003. she. went. and. she. made. her. fourth. the. album. ""To Be Continued..."" and. it. was. a. good. one. and. it. was. met. with. the. and. the. success.",0.971071428571431,50.49135466590427,0.8545564413070679
dpo_llama,"On 28 March 1941, Woolf committed suicide.",On. 28. 1941. Woolf. He. She. did. not. like. the. way. of. the. world. and. so. he. took. his. life. This is. the. last. time. we. will. see. of. Woolf. The. end. of. the. war. in. the. year. 1941. was. a. sad. time. for. many. and. so. was. the. case. with. Woolf. The. world. was. not. a. kind. place. for. him,20.193442622950815,31.974006708768567,0.8428718447685242
dpo_llama,"Eureka is a city in Woodford County, Illinois, United States.",E. is a. city. It is in Wood. Ford. Count. Illinois. U. S. is. The state. of. the. U. S. is. Illi. nois. We. can. call. it. Wood. ford. Count. y. So. the. city. of. E. u. r. e. is. in. that. place. This. is. the. first. city. of. that. name. in. the. U. S. of. A. It. is. the. only. city. of. that. name. in,23.38030303030303,27.97869401134685,0.7998491525650024
dpo_llama,The school icon is an eagle symbolizing courage and determination.,The. The school. is an. The. The icon. is an. Eagle. This is what it. means. Courage and. This is what it. means. to be. to be brave. to be. to be strong. This is what it. means. to be. to be. to be. to be. to be. strong. I. I. I. I. I. I. to. to. to. to. to. to. be. be. be. be. be. be. strong. This is. what. it. means. to. to. to. to.,2.675740259740259,32.338425288967024,0.8224103450775146
dpo_llama,Emmen is a municipality and a town in the northeastern Netherlands.,"""Emmen is a town. It is in the north. "" ""The town of Emmen. It is in the north. "" is not a good choice. This is the first part of the sentence. ""It is in the north. "" is the second part. So the two parts can be put together like this. ""Emmen is a town. It is in the north. ""  - The End of the Sentence. I think. This is just a test.  - The End of the Part.  I think. This is the second part. So the two parts can be put together like this. """,-0.12742607526881677,39.590247934657356,0.8344216346740723
dpo_llama,"Borken is a Kreis (district) in the northwestern part of North Rhine-Westphalia, Germany in the Region Münsterland.",Borken is a. It is in the north. It is in the part of North. It is in the state of West. It is in the region of Mun. S and L. It is in the west part of. It is in the state of West and it is in the region of M. S. L. and R. T. L. and. Borken is in the north. It is. Borken is. Borken is a. It is in the part of North. It is in the state of West. It is in the region of M. S. L.,-0.541249999999998,33.24940130088848,0.8152077794075012
dpo_llama,One foam-rubber process has been coined as Foamation by Will Vinton.,"""One. It is. Foam. The. and. It. is. Foam. the. way. to. say. it. "" is not. right. but. this is. the. way. to. say. it. Will Vinton. said. it. to. me. and. I. said. it. to. him. We. all. say. it. this. way. to. say. it. and. it. is. right. "" is. not. right. but. this is. the. way. to. say. it. Will. Vinton.",21.154603174603178,36.35092064941007,0.8261640071868896
dpo_llama,"South India is the area encompassing India's states of Andhra Pradesh, Karnataka, Kerala and Tamil Nadu as well as the union territories of Lakshadweep and Pondicherry, occupying 19.31% of area.",. South. This is the area. of. India. It. is. the. states. of. And. and. of. the. west. This is the. states. of. K. and. of. the. east. This is. the. states. of. L. and. of. the. west. This is. the. states. of. P. and. of. the. east. 19.31% of. the. area. of. all. of. India. This is. the. part. of. India. that. is. said. to. be.,10.86787878787879,26.18799378527323,0.8181649446487427
dpo_llama,"It is found only on Christmas Island, Australia.",It is found. It is on. Christmas. Island. Australia. And it is on. This is the place. It is found only on. This is the day. Christmas. Island. Australia. And it is found on. This is the place. You can see it. It is on Christmas. Island. Australia. And it is found. This is the place. It is on. Christmas. Island. You can see it. It is on. This is the place. You can see it. It is on. Christmas. Island. And it is found. This is the place. It is on. You can see,0.005669856459329381,30.99962167993923,0.8152976036071777
dpo_llama,"They are most often cyclonic, that is, associated with a localized low-pressure region within a severe thunderstorm.","""They are. This is what it means. They are most. This is a low. "" ""They"" is short for. This is what it means. They are most. "" ""They"" is short for the word. "" This is what it means. They are most. "" ""They"" is short for the word. "" This is what it means. They. "" "" ""This"" is short for the word. "" They are most. "" "" ""This"" is short for the word. "" They. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-1.8957142857142841,29.174024671055772,0.7860603332519531
dpo_llama,"Nordraak died in 1866, and Grieg composed a funeral march in his honor.",". Nord. He died in 1866.. A march was. He had. Grieg made it. In his., 1866.  -  a. f. m. (fun. mar. in his. )  -  G. r. e. i. g.  (c. o. m. p. t. h. i. s. h. o. n. o. r. )  -  1.  8. 6.  -  1. 8. 6. .  G. r. i. e. g",2.9700000000000024,29.431464127124187,0.8189340829849243
dpo_llama,Another of Groundwater's short stories has been adapted into a live theater performance.,"""A of Ground. This was said of a live. "" "" was said of a live. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,-1.9699999999999989,22.845127724822564,0.7439022660255432
dpo_llama,"Before 1,000 Hours was released, the band dropped the name Sweet Children, according to Livermore this was done in order to avoid confusion with another local band Sweet Baby.","""1. This was.  ""Before 1,000. was. "" The band. ""Dropped the name. "" Sweet Children. "" This was done. "" to. "" avoid. "" confusion. "" with. "" another. "" band. "" Sweet. "" Baby. "" "" ""The. "" band. "" said. "" Livermore. "" This. "" was. "" done. "" in. "" order. "" to. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,6.657647058823532,32.867013317052155,0.7943145632743835
dpo_llama,"Writing After Universal Studios acquired the movie rights to Firefly from Fox, Whedon began writing the screenplay.","""The. That. was. in. 2001. Fox. gave. the. right. to. Fire. fly. to. him. Whedon. Then. he. wrote. the. screen. play. "" was not. that. right. So. he. wrote. the. screen. play. for. the. movie. that. was. in. 2001. ""S. Brown. said. it. was. a. long. time. to. get. the. right. to. the. movie. He. said. it. took. a. year. to.",20.396666666666672,20.857169312031164,0.8392088413238525
dpo_llama,"Before the dominance of recorded music, concerts would be the only opportunity one would generally have to hear musicians play.","""The. This was. Before the. of music. "" was not. ""Conerts"" was the. way to hear. ""musicians play. "" This was the only way. one would. have to hear. "" ""Before the. of music. "" was not. "" of. "" the. way to. "" "" to. hear. "" ""musicians. "" "" play. "" "" This. was. the. way. one. would. have to. "" "" to. "" "" hear. "" "" "" of. "" "" music. "" "" and. "" "" the. "" "" of.",3.9878571428571448,38.56648854954882,0.8049609065055847
dpo_llama,"In remembrance of the old tradition, the Axel Springer press company erected its German headquarters at Kochstraße again, right next to the Berlin Wall.",In. The old. This was in 1900. But the wall came down in 1989. So the press. was in Kochstraße. Right next to the wall.,-1.8399999999999999,26.604965349624887,0.8934283256530762
dpo_llama,"This arises when a pawn uses its initial-move option to advance two squares instead of one, and in so doing passes over a square that is attacked by an enemy pawn.",This. It was a move that a pawn can make. It uses the two square. It passes over a square that is. That is. That is. The square that is passed over. It was. It is. That is. The square that is. That is. a. p. a. n. That is. a. s. q. u. a. r. e. That is. a. n. e. m. y. p. a. w. n. That is. a. n. t. h. a. t. t. a. c. k. e. d,3.469414634146343,30.800935895558407,0.8279317021369934
dpo_llama,It was occupied by the Romans with the rest of the surrounding area in the first century BCE.,It was. The. The Romans. It was in the first. The. century. BCE. This was in the time of the first. The. century. And this was the first. The. century. for the Romans. They said it was in the year 300. But we do not. know for sure. This is just a guess. Some. people. said it. And some. said it too. But it is. the. year. 300. for the Romans. They. said. it. was. in. the. year. 300. for. them. But. we. do.,0.5929437229437262,31.395843004690864,0.8388497829437256
dpo_llama,These events were dramatized in the 1977 movie A Bridge Too Far.,This. The 1977. The movie was A Bridge Too Far. There were some events in the. The 1977 movie. It was. It was dramatized. In the 1977. It was. The movie was A Bridge Too Far. There. The 1977. was. The 1977. was a. The 1977. was a movie. A Bridge Too Far. It. was. dramat. in the. 1977. I. hope. you. can. read. this. I. will. try. to. make. it. e. as. s,1.0931756756756776,43.89492795000638,0.8555738925933838
dpo_llama,"The bridge is administered by the Thousand Islands Bridge Authority, an international agency.",The. The bridge is. It is. The thing that the bridge is. The thing that the bridge is. It is. The. The bridge is. This is the thing that the bridge is. The. The bridge is. It is. The. The bridge. This is the. It is. The thing that the bridge is. The. The. This is the. The bridge. It is. The. The. This is the. The. The bridge. It is. The. The. The. This is the. The. The. The. This is the. The bridge. It is. The. The,-0.8974999999999991,29.677569320825697,0.8100456595420837
dpo_llama,"Despite these unfavorable conditions, a curved convective band developed in its northern and western quadrants, and the circulation became better defined.","""The. This was not a good time. A curve. of air. was in the north and west. and the wind. was in a place where it could go. The. circulation. was better. in the end."" I changed the word ""convective"" to ""curve"" and ""circulation"" to ""wind. was in a place where it could go. The. circulation. was better. in the end."" I changed the word ""quadrants"" to ""the north and west. and the"" and ""better defined"" to ""was in a place where it could go. The. circulation. was",2.1897272727272714,25.63185005337924,0.8202417492866516
dpo_llama,"In the a mathematics, a product is the result of multiplying, or an expression that identifies factors to be multiplied.",In the. This is. A. product. It is the. The result of. This. of multiplying. or an. This is. an. expression. that. it. to be. multiplied. The. factors. to. be. This. is. the. way. it. works. For. the. math. of. this. to. be. a. product. You. can. take. two. things. and. multiply. them. For. the. math. of. this. to. be. a. number. You. can. take. two. things. and. add.,12.059202898550726,32.845233670909685,0.8390069007873535
dpo_llama,Fiorito originally produced foot fetish videos but soon moved on to coprophagia.,"""Fiorit. He made. Foot. "" The next word. was. "" cop. "" This. was. the. "" thing. "" He. moved. on. to. "" it. "" In. the. "" year. 1900. "" He. made. "" cop. "" "" This. was. the. "" thing. "" He. made. more. "" "" it. "" In. the. "" year. 1900. "" He. said. "" I. will. not. make. "" "" this. "" "" thing. "" Again. "" In. the. "" year",15.801632653061226,22.77578694312975,0.8046156764030457
dpo_llama,"In March 2005, Pavarotti underwent neck surgery to repair two vertebrae.",in. 2005. Pavarotti. He had neck. He had to have. It was to fix two. He had vert. that was. broken. This was in. March. of that year.,-0.2842857142857138,32.50777679755091,0.8739654421806335
dpo_llama,Such storms can feature strong surface winds and severe hail.,Such. The. The winds. Can be strong. The hail. Can be. Severe. S. V. H. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S. H. C. B. S. S.,22.12878787878788,28.106740968583072,0.8399655818939209
dpo_llama,"It is not known how much, if any, of this story is true, but historians do know that China was the first civilization to use silk.",It is not known how much of this. But the past is. China was the first to use silk. This is a story of the past.,-0.347307692307691,40.63213191628067,0.9172817468643188
dpo_llama,"The encryption key is trivially related to the decryption key, in that they may be identical or there is a simple transform to go between the two keys.",The key for. This is. The key for. and the key for. They may be the same or there is a. to go between.,-1.4263333333333321,33.5337652151007,0.8918823003768921
dpo_llama,"The volcano culminates at 1,060 metres, and its crater measures roughly 300 metres in diameter.",The. The. The. It. The. The. The. The. The. The. The. The. It. The. The. The. It. The. The. The. The. The. The. The. The. It. The. The. The. The. The. The. It. The. The. The. It. The. The. The. The. The. The. The. The. The. It. The. The. The. The. The. The. The. The. The. The. The. The. The. It. The. The. The.,21.170000000000005,26.500480116288934,0.7807078957557678
dpo_llama,"Traditionally, the leader of the National Party serves as Deputy Prime Minister when the Coalition is in government.",The. of the. The. This is. how it. works. The leader of the. of the. This is. the part. of the. The leader. serves. as. the. of the. Prime. Minister. when. the. Coalition. is. in. the. government. The. of the. This is. the. part. of. the. how. it. works. The. leader. of the. of the. This is. the. way. it. is. The. of the. This is. the. part. of. the. Prime. Minister. and. the,26.98351351351351,24.445214231778166,0.824773907661438
dpo_llama,"News reports indicate that the poorer, rural villages were hardest hit.","""The. That the. The poor. were hit the hard. "" This is the part of the news that we think. This is the part of the news that we think. It means that the news. said the. that the. poor. were. hit. the. hard. "" This is the part of the. that. The. news. said. that. the. poor. were. hit. the. hard. "" This is the part of the. that. The. news. said. that. the. poor. were. hit. the. hard. "" We. think. This. is.",1.4750000000000014,27.730248489931668,0.8200979828834534
dpo_llama,"Under President and CEO Reynolds, the park operated until April 13, 2003, when it closed after a prolonged tourism decline following the September 11, 2001 terrorist attacks.","""The park. It was run by President. The park closed in 2003. It was closed after a fall in. in the tourism. The 9/11. that was in 2001. "" was not a good fit.  So I will try to simplify it. ""The park. it was run by. President. The park. it was run in. 2003. It was. closed in. 2003. it was.  closed. after. a. fall. in. the. tourism. The. 9/11. that. was. in. 2001. """,1.3301801801801787,26.4550666328414,0.8420774340629578
dpo_llama,"The mountain range forms the border between both countries for 150 kilometers, extending from the western border of Saxony to the Elbe river.",The. The. The. The. This is the way the mountain. The. The. The. It forms the. The. The. The. The border for 150. It. It. It. It. The way it. The. The. The. It. The. It. The. The. The border. for 150. It. The. The. The. It. The. It. The. The. The. The. The. The. The. The. The. This. is the. way. the. mountain. The. The. The. It. forms the. The.,3.7972887323943674,27.316405438598203,0.8093712329864502
dpo_llama,"The year 1976 saw Punk arrive on what some people perceived to be a stagnant music scene and NME, like other ""specialist"" publications, was slow to cover this new phenomenon.","The year 1976. This was the year that Punk came on the scene. Some said it was a slow time for music. NME said it was. Like other ""specialist"" papers, NME was slow to. This new thing. NME said it was a thing. NME was slow to cover it. This was not the first time. But it was the time that Punk came on.",-0.18774999999999942,43.79542774971784,0.911766767501831
dpo_llama,Very few consumers of bi-porn identify as gay.,"""... of bi. This means that. "" and then ""... of the. "" "" This means that. "" of the. "" "" of the. "" of bi. "" This means that. "" of the. "" "" of bi. "" "" of the. "" of the. "" of bi. "" This means that. "" of the. "" "" of bi. "" "" of the. "" of the. "" of bi. "" This means that. "" of the. "" "" of bi. "" "" of the. "" of the. "" of bi. "" This means that. "" of",0.1750000000000007,25.377902704291593,0.7956584692001343
dpo_llama,Local existence Not all Bundesländer have this subdivision; some are directly divided into districts.,This. Not all. The Bundesl. have this. Some are. This and that. Some are. The B. l. that can. be. This and that. Some are. The B. l. that can. be. in two. This and that. Some are. The B. l. that can. be. in one. This and that. Some are. The B. l. that can. be. in one. for. the. rest. of. the. time. This and that. for. the. rest. of. the. time. for. the. rest. of.,2.445282051282053,32.372354656837416,0.8121718764305115
dpo_llama,"As Norma dissipated, moisture from the cyclone was entrapped in a large extratropical low.",As. This. was. The. The cycl. was. a. low. In it. the mo. was. It. was. a. big. one. The. mo. was. the. It. was. in. the. low. In it. the mo. was. The. It. was. a. low. That. is. all. This. was. the. end. of. the. cycl. and. the. mo. was. gone. The. low. was. left. to. rest. and. be. the. way. it. was. that. is,22.692238805970153,21.90175565175565,0.7964626550674438
